region,category,parameter,mode,powertrain,year,value,unit_GWh,unit_Milion barrels per day,"unit_Oil displacement, million lge",unit_Vehicles,unit_charging points,unit_percent
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2030,3400.0,0,0,1,0,0,0
Rest of the world,Projection-APS,"Oil displacement, million lge",Buses,EV,2030,5900.0,0,0,1,0,0,0
USA,Projection-APS,"Oil displacement, million lge",Buses,EV,2025,270.0,0,0,1,0,0,0
USA,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2025,250.0,0,0,1,0,0,0
USA,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2030,1500.0,0,0,1,0,0,0
USA,Projection-APS,"Oil displacement, million lge",Buses,EV,2030,2000.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Buses,EV,2010,71.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Buses,EV,2011,72.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Buses,EV,2012,98.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Buses,EV,2013,130.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Buses,EV,2014,210.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Buses,EV,2015,1700.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Buses,EV,2016,2700.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Buses,EV,2017,3400.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Buses,EV,2018,4400.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Buses,EV,2019,4200.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Buses,EV,2020,4100.0,0,0,1,0,0,0
World,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2020,4100.0,0,0,1,0,0,0
World,Projection-APS,"Oil displacement, million lge",Buses,EV,2020,4100.0,0,0,1,0,0,0
World,Projection-APS,"Oil displacement, million lge",Buses,EV,2021,4500.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Buses,EV,2021,4500.0,0,0,1,0,0,0
World,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2021,4500.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Buses,EV,2022,5200.0,0,0,1,0,0,0
World,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2022,5200.0,0,0,1,0,0,0
World,Projection-APS,"Oil displacement, million lge",Buses,EV,2022,5200.0,0,0,1,0,0,0
World,Projection-APS,"Oil displacement, million lge",Buses,EV,2025,11000.0,0,0,1,0,0,0
World,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2025,11000.0,0,0,1,0,0,0
World,Projection-APS,"Oil displacement, million lge",Buses,EV,2030,31000.0,0,0,1,0,0,0
World,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2030,28000.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Cars,EV,2010,1.5,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Cars,EV,2011,5.800000190734863,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Cars,EV,2012,14.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Cars,EV,2013,29.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Cars,EV,2014,73.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Cars,EV,2015,230.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Cars,EV,2016,450.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Cars,EV,2017,840.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Cars,EV,2018,1600.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Cars,EV,2019,2300.0,0,0,1,0,0,0
China,Projection-APS,"Oil displacement, million lge",Cars,EV,2020,2800.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Cars,EV,2020,2800.0,0,0,1,0,0,0
China,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2020,2800.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Cars,EV,2021,5300.0,0,0,1,0,0,0
China,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2021,5300.0,0,0,1,0,0,0
China,Projection-APS,"Oil displacement, million lge",Cars,EV,2021,5300.0,0,0,1,0,0,0
China,Projection-APS,"Oil displacement, million lge",Cars,EV,2022,11000.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Cars,EV,2022,11000.0,0,0,1,0,0,0
China,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2022,11000.0,0,0,1,0,0,0
China,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2025,30000.0,0,0,1,0,0,0
China,Projection-APS,"Oil displacement, million lge",Cars,EV,2025,30000.0,0,0,1,0,0,0
China,Projection-APS,"Oil displacement, million lge",Cars,EV,2030,65000.0,0,0,1,0,0,0
China,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2030,73000.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Cars,EV,2010,4.400000095367432,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Cars,EV,2011,14.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Cars,EV,2012,33.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Cars,EV,2013,67.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Cars,EV,2014,140.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Cars,EV,2015,260.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Cars,EV,2016,390.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Cars,EV,2017,550.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Cars,EV,2018,770.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Cars,EV,2019,1200.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Cars,EV,2020,1800.0,0,0,1,0,0,0
Europe,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2020,1800.0,0,0,1,0,0,0
Europe,Projection-APS,"Oil displacement, million lge",Cars,EV,2020,1800.0,0,0,1,0,0,0
Europe,Projection-APS,"Oil displacement, million lge",Cars,EV,2021,4200.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Cars,EV,2021,4200.0,0,0,1,0,0,0
Europe,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2021,4200.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Cars,EV,2022,6100.0,0,0,1,0,0,0
Europe,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2022,6100.0,0,0,1,0,0,0
Europe,Projection-APS,"Oil displacement, million lge",Cars,EV,2022,6100.0,0,0,1,0,0,0
Europe,Projection-APS,"Oil displacement, million lge",Cars,EV,2025,15000.0,0,0,1,0,0,0
Europe,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2025,15000.0,0,0,1,0,0,0
Europe,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2030,36000.0,0,0,1,0,0,0
Europe,Projection-APS,"Oil displacement, million lge",Cars,EV,2030,35000.0,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Cars,EV,2010,0.9100000262260436,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Cars,EV,2011,1.7999999523162842,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Cars,EV,2012,1.899999976158142,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Cars,EV,2013,2.0999999046325684,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Cars,EV,2014,2.900000095367432,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Cars,EV,2015,3.400000095367432,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Cars,EV,2016,3.900000095367432,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Cars,EV,2017,4.699999809265137,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Cars,EV,2018,5.300000190734863,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Cars,EV,2019,5.800000190734863,0,0,1,0,0,0
India,Projection-APS,"Oil displacement, million lge",Cars,EV,2020,7.699999809265137,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Cars,EV,2020,7.699999809265137,0,0,1,0,0,0
India,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2020,7.699999809265137,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Cars,EV,2021,18.0,0,0,1,0,0,0
India,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2021,18.0,0,0,1,0,0,0
India,Projection-APS,"Oil displacement, million lge",Cars,EV,2021,18.0,0,0,1,0,0,0
India,Projection-APS,"Oil displacement, million lge",Cars,EV,2022,57.0,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Cars,EV,2022,57.0,0,0,1,0,0,0
India,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2022,57.0,0,0,1,0,0,0
India,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2025,420.0,0,0,1,0,0,0
India,Projection-APS,"Oil displacement, million lge",Cars,EV,2025,490.0,0,0,1,0,0,0
India,Projection-APS,"Oil displacement, million lge",Cars,EV,2030,4000.0,0,0,1,0,0,0
India,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2030,2300.0,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2010,3.700000047683716,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2011,17.0,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2012,33.0,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2013,51.0,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2014,72.0,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2015,100.0,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2016,140.0,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2017,200.0,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2018,330.0,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2019,480.0,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2020,640.0,0,0,1,0,0,0
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2020,640.0,0,0,1,0,0,0
Rest of the world,Projection-APS,"Oil displacement, million lge",Cars,EV,2020,640.0,0,0,1,0,0,0
Rest of the world,Projection-APS,"Oil displacement, million lge",Cars,EV,2021,1000.0,0,0,1,0,0,0
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2021,1000.0,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2021,1000.0,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Cars,EV,2022,1900.0,0,0,1,0,0,0
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2022,1900.0,0,0,1,0,0,0
Rest of the world,Projection-APS,"Oil displacement, million lge",Cars,EV,2022,1900.0,0,0,1,0,0,0
Rest of the world,Projection-APS,"Oil displacement, million lge",Cars,EV,2025,6400.0,0,0,1,0,0,0
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2025,5900.0,0,0,1,0,0,0
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2030,23000.0,0,0,1,0,0,0
Rest of the world,Projection-APS,"Oil displacement, million lge",Cars,EV,2030,33000.0,0,0,1,0,0,0
USA,Historical,"Oil displacement, million lge",Cars,EV,2010,9.199999809265137,0,0,1,0,0,0
USA,Historical,"Oil displacement, million lge",Cars,EV,2011,37.0,0,0,1,0,0,0
USA,Historical,"Oil displacement, million lge",Cars,EV,2012,91.0,0,0,1,0,0,0
USA,Historical,"Oil displacement, million lge",Cars,EV,2013,260.0,0,0,1,0,0,0
USA,Historical,"Oil displacement, million lge",Cars,EV,2014,480.0,0,0,1,0,0,0
USA,Historical,"Oil displacement, million lge",Cars,EV,2015,630.0,0,0,1,0,0,0
USA,Historical,"Oil displacement, million lge",Cars,EV,2016,830.0,0,0,1,0,0,0
USA,Historical,"Oil displacement, million lge",Cars,EV,2017,1100.0,0,0,1,0,0,0
USA,Historical,"Oil displacement, million lge",Cars,EV,2018,1700.0,0,0,1,0,0,0
USA,Historical,"Oil displacement, million lge",Cars,EV,2019,2200.0,0,0,1,0,0,0
USA,Historical,"Oil displacement, million lge",Cars,EV,2020,2500.0,0,0,1,0,0,0
USA,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2020,2500.0,0,0,1,0,0,0
USA,Projection-APS,"Oil displacement, million lge",Cars,EV,2020,2500.0,0,0,1,0,0,0
USA,Projection-APS,"Oil displacement, million lge",Cars,EV,2021,4000.0,0,0,1,0,0,0
USA,Historical,"Oil displacement, million lge",Cars,EV,2021,4000.0,0,0,1,0,0,0
USA,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2021,4000.0,0,0,1,0,0,0
USA,Historical,"Oil displacement, million lge",Cars,EV,2022,6400.0,0,0,1,0,0,0
USA,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2022,6400.0,0,0,1,0,0,0
USA,Projection-APS,"Oil displacement, million lge",Cars,EV,2022,6400.0,0,0,1,0,0,0
USA,Projection-APS,"Oil displacement, million lge",Cars,EV,2025,21000.0,0,0,1,0,0,0
USA,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2025,21000.0,0,0,1,0,0,0
USA,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2030,66000.0,0,0,1,0,0,0
USA,Projection-APS,"Oil displacement, million lge",Cars,EV,2030,62000.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Cars,EV,2010,20.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Cars,EV,2011,76.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Cars,EV,2012,170.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Cars,EV,2013,410.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Cars,EV,2014,770.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Cars,EV,2015,1200.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Cars,EV,2016,1800.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Cars,EV,2017,2700.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Cars,EV,2018,4400.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Cars,EV,2019,6200.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Cars,EV,2020,7700.0,0,0,1,0,0,0
World,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2020,7700.0,0,0,1,0,0,0
World,Projection-APS,"Oil displacement, million lge",Cars,EV,2020,7700.0,0,0,1,0,0,0
World,Projection-APS,"Oil displacement, million lge",Cars,EV,2021,15000.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Cars,EV,2021,15000.0,0,0,1,0,0,0
World,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2021,15000.0,0,0,1,0,0,0
World,Historical,"Oil displacement, million lge",Cars,EV,2022,25000.0,0,0,1,0,0,0
World,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2022,25000.0,0,0,1,0,0,0
World,Projection-APS,"Oil displacement, million lge",Cars,EV,2022,25000.0,0,0,1,0,0,0
World,Projection-APS,"Oil displacement, million lge",Cars,EV,2025,73000.0,0,0,1,0,0,0
World,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2025,73000.0,0,0,1,0,0,0
World,Projection-APS,"Oil displacement, million lge",Cars,EV,2030,200000.0,0,0,1,0,0,0
World,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2030,200000.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Trucks,EV,2010,0.0879999995231628,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Trucks,EV,2011,0.6700000166893005,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Trucks,EV,2012,3.0999999046325684,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Trucks,EV,2013,8.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Trucks,EV,2014,8.899999618530273,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Trucks,EV,2015,93.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Trucks,EV,2016,150.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Trucks,EV,2017,430.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Trucks,EV,2018,640.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Trucks,EV,2019,630.0,0,0,1,0,0,0
China,Projection-APS,"Oil displacement, million lge",Trucks,EV,2020,620.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Trucks,EV,2020,620.0,0,0,1,0,0,0
China,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2020,620.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Trucks,EV,2021,730.0,0,0,1,0,0,0
China,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2021,730.0,0,0,1,0,0,0
China,Projection-APS,"Oil displacement, million lge",Trucks,EV,2021,730.0,0,0,1,0,0,0
China,Projection-APS,"Oil displacement, million lge",Trucks,EV,2022,860.0,0,0,1,0,0,0
China,Historical,"Oil displacement, million lge",Trucks,EV,2022,860.0,0,0,1,0,0,0
China,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2022,860.0,0,0,1,0,0,0
China,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2025,2400.0,0,0,1,0,0,0
China,Projection-APS,"Oil displacement, million lge",Trucks,EV,2025,2400.0,0,0,1,0,0,0
China,Projection-APS,"Oil displacement, million lge",Trucks,EV,2030,11000.0,0,0,1,0,0,0
China,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2030,12000.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Trucks,EV,2010,1.399999976158142,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Trucks,EV,2011,1.5,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Trucks,EV,2012,1.600000023841858,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Trucks,EV,2013,1.899999976158142,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Trucks,EV,2014,2.0999999046325684,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Trucks,EV,2015,2.299999952316284,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Trucks,EV,2016,2.5,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Trucks,EV,2017,2.5,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Trucks,EV,2018,5.5,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Trucks,EV,2019,9.699999809265137,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Trucks,EV,2020,18.0,0,0,1,0,0,0
Europe,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2020,18.0,0,0,1,0,0,0
Europe,Projection-APS,"Oil displacement, million lge",Trucks,EV,2020,18.0,0,0,1,0,0,0
Europe,Projection-APS,"Oil displacement, million lge",Trucks,EV,2021,31.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Trucks,EV,2021,31.0,0,0,1,0,0,0
Europe,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2021,31.0,0,0,1,0,0,0
Europe,Historical,"Oil displacement, million lge",Trucks,EV,2022,120.0,0,0,1,0,0,0
Europe,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2022,120.0,0,0,1,0,0,0
Europe,Projection-APS,"Oil displacement, million lge",Trucks,EV,2022,110.0,0,0,1,0,0,0
Europe,Projection-APS,"Oil displacement, million lge",Trucks,EV,2025,990.0,0,0,1,0,0,0
Europe,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2025,590.0,0,0,1,0,0,0
Europe,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2030,4100.0,0,0,1,0,0,0
Europe,Projection-APS,"Oil displacement, million lge",Trucks,EV,2030,9200.0,0,0,1,0,0,0
India,Historical,"Oil displacement, million lge",Trucks,EV,2022,0.0640000030398368,0,0,1,0,0,0
India,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2022,0.0640000030398368,0,0,1,0,0,0
India,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2025,15.0,0,0,1,0,0,0
India,Projection-APS,"Oil displacement, million lge",Trucks,EV,2025,24.0,0,0,1,0,0,0
India,Projection-APS,"Oil displacement, million lge",Trucks,EV,2030,470.0,0,0,1,0,0,0
India,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2030,460.0,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Trucks,EV,2010,0.0630000010132789,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Trucks,EV,2011,0.1099999994039535,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Trucks,EV,2012,0.1599999964237213,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Trucks,EV,2013,0.3400000035762787,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Trucks,EV,2014,0.4399999976158142,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Trucks,EV,2015,0.5699999928474426,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Trucks,EV,2016,0.5,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Trucks,EV,2017,0.5,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Trucks,EV,2018,1.399999976158142,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Trucks,EV,2019,2.5,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Trucks,EV,2020,3.5,0,0,1,0,0,0
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2020,3.5,0,0,1,0,0,0
Rest of the world,Projection-APS,"Oil displacement, million lge",Trucks,EV,2020,3.5,0,0,1,0,0,0
Rest of the world,Projection-APS,"Oil displacement, million lge",Trucks,EV,2021,4.400000095367432,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Trucks,EV,2021,4.400000095367432,0,0,1,0,0,0
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2021,4.400000095367432,0,0,1,0,0,0
Rest of the world,Historical,"Oil displacement, million lge",Trucks,EV,2022,9.300000190734863,0,0,1,0,0,0
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2022,9.300000190734863,0,0,1,0,0,0
Rest of the world,Projection-APS,"Oil displacement, million lge",Trucks,EV,2022,41.0,0,0,1,0,0,0
Rest of the world,Projection-APS,"Oil displacement, million lge",Trucks,EV,2025,260.0,0,0,1,0,0,0
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2025,140.0,0,0,1,0,0,0
